year,round,circuit_ref,circuit_type,driver_code,constructor_ref,grid_position,finish_position,is_dnf,points_scored,laps_completed,status_finished,pace_delta_ms,avg_fast_corner_kmh,avg_medium_corner_kmh,avg_slow_corner_kmh,avg_speed_kmh,full_throttle_pct,min_speed_kmh,top_speed_kmh,avg_lap_ms,min_lap_ms,std_lap_ms,total_valid_laps,avg_tyre_life,max_tyre_life,personal_bests,soft_pct,medium_pct,hard_pct,lap_consistency,pb_rate,s1_best_ms,s2_best_ms,s3_best_ms,total_best_ms,s1_delta_ms,s2_delta_ms,s3_delta_ms,total_sector_delta_ms,ct_desert,ct_high_speed,ct_mixed,ct_street,lap_time_delta_pct,best_lap_delta_pct,grid_position_pct,top3_finish
2022,2,jeddah,desert,LEC,ferrari,0,2,0,19.0,50,1,5.955181966236356,290.0,165.0,70.0,235.0,72.0,55.0,350.0,101196.84,91634.0,20431.39395522169,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2018975489276314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,-1.231289967440442,-1.7703716011598802,-0.0526315789473684,1
2022,2,jeddah,desert,SAI,ferrari,0,3,0,15.0,50,1,5.955181966236356,290.0,165.0,70.0,235.0,72.0,55.0,350.0,101347.8,91905.0,19822.43354157617,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1955881976873318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,-1.0839521210559515,-1.4798655739637991,-0.0526315789473684,1
2022,2,jeddah,desert,PER,red_bull,0,4,0,12.0,50,1,5.244009671052641,290.0,165.0,70.0,235.0,72.0,55.0,350.0,101401.86,92042.0,18965.2594251076,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1870306858780263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,-1.0311892436344834,-1.3330045934255592,-0.0526315789473684,0
2022,2,jeddah,desert,RUS,mercedes,0,5,0,10.0,50,1,6.555617460021749,290.0,165.0,70.0,235.0,72.0,55.0,350.0,101840.5,92821.0,18409.95083881961,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1807723925041571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,-0.6030740280933473,-0.4979337624818433,-0.0526315789473684,0
2022,2,jeddah,desert,OCO,alpine,0,6,0,8.0,50,1,6.582649742002061,290.0,165.0,70.0,235.0,72.0,55.0,350.0,102306.2,93103.0,16713.703763983736,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1633694122544258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,-0.1485480936653286,-0.195635977724298,-0.0526315789473684,0
2022,2,jeddah,desert,NOR,mclaren,0,7,0,6.0,50,1,7.61970496534821,290.0,165.0,70.0,235.0,72.0,55.0,350.0,102308.34,92753.0,16333.176534231405,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15964657948933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,-0.1464594410999954,-0.5708282637708968,-0.0526315789473684,0
2022,2,jeddah,desert,GAS,alphatauri,0,8,0,4.0,50,1,5.729526121057119,290.0,165.0,70.0,235.0,72.0,55.0,350.0,102444.78,93468.0,16121.94083911736,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573720089897929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,-0.0132931999718864,0.195635977724298,-0.0526315789473684,0
2022,2,jeddah,desert,MAG,haas,0,9,0,2.0,50,1,2.91,290.0,165.0,70.0,235.0,72.0,55.0,350.0,102472.02,92779.0,17433.704830059287,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701313668849241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0132931999719006,-0.5429568368074352,-0.0526315789473684,0
2022,2,jeddah,desert,HAM,mercedes,0,10,0,1.0,50,1,6.555617460021749,290.0,165.0,70.0,235.0,72.0,55.0,350.0,102664.82,92997.0,16758.47229617403,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1632348091213137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.2014671320262787,-0.3092656414984108,-0.0526315789473684,0
2022,2,jeddah,desert,ZHO,alfa,0,11,0,0.0,50,1,7.058692705601207,290.0,165.0,70.0,235.0,72.0,55.0,350.0,102830.16,93924.0,16281.71930118097,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583360300244692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.3628399428451052,0.6844579275450097,-0.0526315789473684,0
2022,2,jeddah,desert,HUL,aston_martin,0,12,0,0.0,50,1,6.641375187687692,290.0,165.0,70.0,235.0,72.0,55.0,350.0,103020.7,93651.0,16535.78118005599,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605093071592019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.5488081016295423,0.3918079444286625,-0.0526315789473684,0
2022,2,jeddah,desert,STR,aston_martin,0,13,0,0.0,49,1,6.641375187687692,290.0,165.0,70.0,235.0,72.0,55.0,350.0,103548.1836734694,94446.0,14782.99398474684,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427643968277008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0636352641358826,1.2440304227345087,-0.0526315789473684,0
2022,2,jeddah,desert,ALB,williams,0,14,0,0.0,47,1,2.594666666666657,290.0,165.0,70.0,235.0,72.0,55.0,350.0,103261.7659574468,94368.0,14600.282219149598,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413909793598362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.7840898915528823,1.1604161418441237,-0.0526315789473684,0
2022,2,jeddah,desert,BOT,alfa,0,15,0,0.0,36,1,7.058692705601207,290.0,165.0,70.0,235.0,72.0,55.0,350.0,104390.94444444444,93979.0,19231.14503974432,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1842223493818364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.886174725004923,0.7434167153523323,-0.0526315789473684,0
2022,2,jeddah,desert,ALO,alpine,0,16,0,0.0,35,1,6.582649742002061,290.0,165.0,70.0,235.0,72.0,55.0,350.0,103329.97142857144,93831.0,18936.58903922077,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1832632756732251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.8506588318492528,0.5847639772526277,-0.0526315789473684,0
2022,2,jeddah,desert,RIC,mclaren,0,17,0,0.0,35,1,7.61970496534821,290.0,165.0,70.0,235.0,72.0,55.0,350.0,103583.71428571428,94487.0,17220.128069776252,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1662435855725166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0983133503102682,1.2879815190999673,-0.0526315789473684,0
2022,2,jeddah,desert,LAT,williams,0,18,0,0.0,14,1,2.594666666666657,290.0,165.0,70.0,235.0,72.0,55.0,350.0,98876.14285714286,97530.0,2261.119935482716,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228682053136882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,-3.496304005193464,4.550010451785112,-0.0526315789473684,0
2022,2,jeddah,desert,TSU,alphatauri,0,19,0,0.0,0,1,5.729526121057119,290.0,165.0,70.0,235.0,72.0,55.0,350.0,92877.56325910932,88034.0,9876.771728001704,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1054512955492227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,-0.0526315789473684,0
2022,2,jeddah,desert,MSC,haas,0,20,0,0.0,0,1,2.91,290.0,165.0,70.0,235.0,72.0,55.0,350.0,92877.56325910932,88034.0,9876.771728001704,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1054512955492227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,-0.0526315789473684,0
2022,3,albert_park,street,LEC,ferrari,0,1,0,26.0,58,1,-4.37517193206874,238.0,152.0,75.0,218.0,63.0,55.0,312.0,90802.55172413791,80260.0,20102.27134602475,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2213844320927931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1.5062127758733772,-2.721047209260045,-0.0526315789473684,1
2022,3,albert_park,street,PER,red_bull,0,2,0,18.0,58,1,-3.4164128289473594,238.0,152.0,75.0,218.0,63.0,55.0,312.0,91156.41379310343,81094.0,18347.59489189249,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012759621449763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1.122377578892736,-1.7101993818556451,-0.0526315789473684,1
2022,3,albert_park,street,RUS,mercedes,0,3,0,15.0,58,1,-4.427801160667906,238.0,152.0,75.0,218.0,63.0,55.0,312.0,91243.81034482758,81495.0,18822.31577699763,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206285946475323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1.0275782895975365,-1.2241682322283498,-0.0526315789473684,1
2022,3,albert_park,street,HAM,mercedes,0,4,0,12.0,58,1,-4.427801160667906,238.0,152.0,75.0,218.0,63.0,55.0,312.0,91294.6724137931,81886.0,18383.514654881503,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201364594108605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-0.972408058107916,-0.7502575601478698,-0.0526315789473684,0
2022,3,albert_park,street,NOR,mclaren,0,5,0,10.0,58,1,-3.4884788074712705,238.0,152.0,75.0,218.0,63.0,55.0,312.0,91721.56896551725,82248.0,17658.7763698713,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1925258864303784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-0.5093521490628609,-0.3114962729531543,-0.0526315789473684,0
